,country,continent,year,lifeExp,pop,gdpPercap,pop_boxcox,gdpPercap_boxcox
727,Cuba,Americas,1957,62.325,6640752,6092.174359,19.063558237714705,23.4245909394074
728,Cuba,Americas,1962,65.246,7254373,5180.75591,19.192335849524632,22.522198517057813
729,Cuba,Americas,1967,68.29,8139332,5690.268015,19.360461947967615,23.04100807008448
730,Cuba,Americas,1972,70.723,8831348,5305.445256,19.47993073708017,22.65281779684753
731,Cuba,Americas,1977,72.649,9537988,6380.494966,19.592842366437417,23.687458688887784
732,Cuba,Americas,1982,73.717,9789224,7316.918107,19.63102720645422,24.480285152398
733,Cuba,Americas,1987,74.174,10239839,7532.924763,19.697178846897003,24.651523179404126
734,Cuba,Americas,1992,74.414,10723260,5592.843963,19.76505891249317,22.944768661931985
735,Cuba,Americas,1997,76.151,10983007,5431.990415,19.80030775910605,22.782890385567985
736,Cuba,Americas,2002,77.158,11226999,6340.646683,19.832685114995957,23.651702312494645
737,Cuba,Americas,2007,78.273,11416987,8948.102923,19.85742408281344,25.68531685456234
738,Cyprus,Europe,1972,71.41,626300,7624.588571,15.721913615954724,24.72300207600661
739,Cyprus,Europe,1977,73.7,598400,8898.469477,15.659256616165385,25.65135976737511
740,Cyprus,Europe,1982,75.0,624300,11663.93819,15.717513625257912,27.347817673500217
741,Cyprus,Europe,1987,76.136,659400,14634.94796,15.792807376755452,28.842347657249334
742,Cyprus,Europe,1992,76.826,707285,18364.49845,15.88944886614997,30.40654784521333
743,Cyprus,Europe,1997,77.95,743728,20409.22897,15.958809550362965,31.158375706814734
744,Cyprus,Europe,2002,78.957,767314,23683.60331,16.001953008322708,32.24522735320932
745,Cyprus,Europe,2007,79.035,788457,26002.87197,16.039541305685557,32.94424676423051
746,Czech Republic,Europe,1950,64.43,8925122,6690.749648,19.495411940272376,23.9599007586033
747,Czech Republic,Europe,1951,65.25,9023170,6734.885719,19.511429866988845,23.997830897522707
748,Czech Republic,Europe,1952,66.87,9125183,6876.14025,19.527916208003248,24.117900144916018
749,Czech Republic,Europe,1953,67.56,9220908,6774.039587,19.54322354580585,24.03131305341549
750,Czech Republic,Europe,1954,68.05,9290617,6979.21869,19.554273381869866,24.20427783384848
751,Czech Republic,Europe,1955,68.97,9365969,7495.881059,19.56612705911313,24.62243891383052
752,Czech Republic,Europe,1956,69.37,9442040,7855.581257,19.57799979182457,24.900122708845917
753,Czech Republic,Europe,1957,69.03,9513758,8256.343918,19.589107934107428,25.19775683482128
754,Czech Republic,Europe,1958,69.94,9574650,8811.025887,19.598475303352963,25.591163664579856
755,Czech Republic,Europe,1959,69.92,9618554,9135.702191,19.605193301073445,25.81231668732851
756,Czech Republic,Europe,1960,70.46,9659818,9763.502773,19.61148010724229,26.22266566460447
757,Czech Republic,Europe,1961,70.64,9587250,10060.06939,19.6004063715276,26.409195389016045
758,Czech Republic,Europe,1962,69.9,9620282,10136.86713,19.60545709944081,26.456779330615653
759,Czech Republic,Europe,1963,70.42,9666468,9880.818469,19.612490819387293,26.2969885538373
760,Czech Republic,Europe,1964,70.58,9726030,10268.34191,19.62151331239869,26.53757495170572
761,Czech Republic,Europe,1965,70.27,9776922,10574.6228,19.629179841387757,26.72262892253877
762,Czech Republic,Europe,1966,70.49,9815359,10972.00996,19.63494433433799,26.956433618645207
763,Czech Republic,Europe,1967,70.38,9835109,11399.44489,19.63789772714097,27.20046286691349
764,Czech Republic,Europe,1968,69.94,9851051,11893.045,19.64027745661058,27.473309703315792
765,Czech Republic,Europe,1969,69.44,9806577,12144.16425,19.63362922035609,27.608653500495773
766,Czech Republic,Europe,1970,69.53,9795226,12359.08198,19.6319276916305,27.722716877765983
767,Czech Republic,Europe,1971,69.77,9824749,12726.07613,19.63634922701517,27.913870024653928
768,Czech Republic,Europe,1972,70.29,9862158,13108.4536,19.64193322445056,28.108394314626416
769,Czech Republic,Europe,1973,70.13,9912080,13457.94085,19.64935290388773,28.28224997691269
770,Czech Republic,Europe,1974,70.21,9975770,13843.19819,19.658766083301582,28.46975778508991
771,Czech Republic,Europe,1975,70.55,10042019,14142.29877,19.66849543332911,28.612470600263244
772,Czech Republic,Europe,1976,70.66,10105143,14260.47536,19.67770773053669,28.66819144100539
773,Czech Republic,Europe,1977,70.71,10161915,14800.16062,19.685945167338907,28.9180500732048
774,Czech Republic,Europe,1978,70.78,10212894,14882.16908,19.69330386885704,28.955376175077035
775,Czech Republic,Europe,1979,70.89,10259670,14916.48544,19.700024403042125,28.97094635739688
776,Czech Republic,Europe,1980,70.42,10288726,15255.986,19.7041839762574,29.12345997224735
777,Czech Republic,Europe,1981,70.86,10297904,15123.0591,19.705495489586063,29.06407235973324
778,Czech Republic,Europe,1982,70.96,10303704,15377.22855,19.706323706928288,29.177266983774647
779,Czech Republic,Europe,1983,70.73,10306888,15571.71065,19.706778176232845,29.262871837438706
780,Czech Republic,Europe,1984,70.99,10309224,15900.92311,19.70711151882947,29.40584821947589
781,Czech Republic,Europe,1985,71.2,10310162,15992.09469,19.70724534883524,29.44502425359891
782,Czech Republic,Europe,1986,71.13,10308836,16259.80427,19.707056157100368,29.55903297103263
783,Czech Republic,Europe,1987,71.58,10311597,16310.4434,19.707450065772647,29.580429141279005
784,Czech Republic,Europe,1988,71.78,10313782,16644.97723,19.707761724223843,29.720455567403416
785,Czech Republic,Europe,1989,71.83,10314343,16757.82085,19.70784173231175,29.76718021670901
786,Czech Republic,Europe,1990,71.49,10309514,16270.17261,19.707152896113303,29.56341816940703
787,Czech Republic,Europe,1991,72.03,10305158,14376.48735,19.706531261108424,28.72253299320661
788,Czech Republic,Europe,1992,72.4,10315702,14297.02122,19.70803553108896,28.68534809584794
789,Czech Republic,Europe,1993,72.92,10326434,14300.96105,19.709565081862465,28.687195572018258
790,Czech Republic,Europe,1994,73.13,10330165,14617.02155,19.710096469608512,28.834092450581053
791,Czech Republic,Europe,1995,73.26,10323830,15493.47308,19.7091940960588,29.22853768788453
792,Czech Republic,Europe,1996,73.9,10311817,16137.212,19.70748144848924,29.507013064109163
793,Czech Republic,Europe,1997,74.01,10300707,16048.51424,19.70589580387209,29.469177956145465
794,Czech Republic,Europe,1998,74.63,10290949,15959.62777,19.704501742187844,29.43109392019357
795,Czech Republic,Europe,1999,74.81,10280436,16205.16024,19.702998373962565,29.535884673731683
796,Czech Republic,Europe,2000,75.06,10270128,16823.23775,19.701522863177622,29.794151796705364
797,Czech Republic,Europe,2001,75.39,10262308,17255.90228,19.700402525800992,29.970455568261297
798,Czech Republic,Europe,2002,75.51,10256295,17596.21022,19.69954050258515,30.106654035526542
799,Czech Republic,Europe,2003,75.46,10251087,18237.58775,19.698793485351167,30.35771135353427
800,Czech Republic,Europe,2004,76.01,10246178,19061.06809,19.698089016393272,30.669880568849383
801,Czech Republic,Europe,2005,76.22,10241138,20281.0,19.6973654053656,31.1130449247911
802,Czech Republic,Europe,2006,76.78,10235455,21577.07702,19.696549059433096,31.56105927707404
803,Czech Republic,Europe,2007,76.486,10228744,22833.30851,19.69558447447684,31.97517451129381
804,Denmark,Europe,1950,70.33,4271000,9675.477458,18.42448166904285,26.166427852252596
805,Denmark,Europe,1951,70.93,4303620,9666.254146,18.43544118122869,26.16051154728271
806,Denmark,Europe,1952,70.78,4334000,9692.385245,18.445575428714744,26.17726165049956
807,Denmark,Europe,1953,71.15,4369280,10161.10541,18.457257574251475,26.47173742452321
808,Denmark,Europe,1954,71.35,4406000,10272.20028,18.469319157996274,26.5399335012926
809,Denmark,Europe,1955,71.92,4439000,10305.71133,18.48007539539957,26.56038838659809
810,Denmark,Europe,1956,72.05,4466471,10366.19,18.488970108606196,26.597169624718195
811,Denmark,Europe,1957,71.81,4487831,11099.65935,18.495849342932768,27.030096682383878
812,Denmark,Europe,1958,72.24,4515132,11280.99757,18.50459556336493,27.133583936492208
813,Denmark,Europe,1959,72.22,4546636,12036.20036,18.514624342359493,27.55074242526343
814,Denmark,Europe,1960,72.21,4581000,12279.61856,18.525486501361183,27.68072974060358
815,Denmark,Europe,1961,72.47,4609817,12976.43602,18.53453416382796,28.04175390494613
816,Denmark,Europe,1962,72.35,4646899,13583.31351,18.54609589771673,28.34373658291648
817,Denmark,Europe,1963,72.44,4683579,13561.43467,18.55744403242464,28.33303936727525
818,Denmark,Europe,1964,72.52,4720171,14715.16498,18.568678830217674,28.87918909151388
819,Denmark,Europe,1965,72.4,4758100,15263.86573,18.580234749533822,29.12696735727204
820,Denmark,Europe,1966,72.48,4797500,15551.56018,18.592144014478663,29.254042145533724
821,Denmark,Europe,1967,72.96,4838800,15937.21123,18.604525532901768,29.42146257201702
822,Denmark,Europe,1968,73.17,4867300,16494.95248,18.613009672595567,29.65794092425824
823,Denmark,Europe,1969,73.26,4890687,17461.79325,18.6199355838753,30.05311180081586
824,Denmark,Europe,1970,73.38,4928757,17677.79288,18.63114092490504,30.13899122219536
825,Denmark,Europe,1971,73.44,4963126,18023.43374,18.641184605497344,30.27468193157021
826,Denmark,Europe,1972,73.47,4991596,18866.20721,18.64945313872929,30.59700223513824
827,Denmark,Europe,1973,73.71,5021861,19433.4781,18.6581926666579,30.807518098527854
828,Denmark,Europe,1974,73.84,5045297,19162.84526,18.66492495841488,30.70770840822624
829,Denmark,Europe,1975,74.11,5059861,18981.55018,18.669093292507224,30.640213137258097
830,Denmark,Europe,1976,73.78,5072596,20159.41674,18.67272856582076,31.06985093184338
831,Denmark,Europe,1977,74.69,5088419,20422.9015,18.677232934728405,31.16319566974533
832,Denmark,Europe,1978,74.45,5104247,20660.16103,18.68172506912167,31.24642767428638
833,Denmark,Europe,1979,74.27,5116800,21339.90635,18.68527807043285,31.48071905474254
834,Denmark,Europe,1980,74.16,5123027,21219.85084,18.687037404706366,31.43977791862099
835,Denmark,Europe,1981,74.29,5121572,21037.04755,18.686626505849365,31.3770807948654
836,Denmark,Europe,1982,74.63,5117810,21688.04048,18.685563570919847,31.598404808736102
837,Denmark,Europe,1983,74.5,5114297,22249.53046,18.68457030089122,31.785064700627483
838,Denmark,Europe,1984,74.65,5111619,23238.53543,18.683812672366013,32.10486125824205
839,Denmark,Europe,1985,74.52,5113691,24225.4201,18.68439889234403,32.41328204648934
840,Denmark,Europe,1986,74.69,5120534,25074.25739,18.686333300112416,32.67060878584679
841,Denmark,Europe,1987,74.8,5127024,25116.17581,18.688165590341505,32.68313455128602
842,Denmark,Europe,1988,74.89,5129516,25396.29132,18.68886854313116,32.76640951359718
843,Denmark,Europe,1989,74.92,5132593,25447.85704,18.689736055168805,32.78165910365901
844,Denmark,Europe,1990,74.92,5140954,25714.12973,18.692090747065308,32.86001257823383
845,Denmark,Europe,1991,75.29,5154352,25980.80761,18.695856216214608,32.9378364884289
846,Denmark,Europe,1992,75.33,5171393,26406.73985,18.70063176013497,33.060818098742615
847,Denmark,Europe,1993,75.25,5188386,26296.6636,18.70537858136411,33.02918837208476
848,Denmark,Europe,1994,75.51,5205603,27657.88425,18.710172523178013,33.41310193165702
849,Denmark,Europe,1995,75.36,5232612,28358.52353,18.717661878170524,33.604836865678465
850,Denmark,Europe,1996,75.74,5262075,28999.08162,18.725788794481105,33.776837425261895
851,Denmark,Europe,1997,76.11,5283663,29804.34567,18.731715366846675,33.98879785814416
852,Denmark,Europe,1998,76.51,5302767,30338.82805,18.73694032453337,34.12696367844481
853,Denmark,Europe,1999,76.66,5320134,31013.02697,18.741674292120383,34.29849241137904
854,Denmark,Europe,2000,76.9,5337416,32016.75301,18.746370140027143,34.54840624384759
855,Denmark,Europe,2001,77.06,5355826,32134.10623,18.75135618898957,34.5772140409273
856,Denmark,Europe,2002,77.18,5374693,32166.50006,18.75644868153299,34.585151213228
857,Denmark,Europe,2003,77.78,5394138,32174.80797,18.761678958394587,34.58718579479595
858,Denmark,Europe,2004,77.58,5413392,32737.91096,18.76683975837515,34.724117110496515
859,Denmark,Europe,2005,78.32,5432335,33626.0,18.771899743016924,34.93628996082176
860,Denmark,Europe,2006,78.32,5450661,34724.80085,18.77677855287339,35.19267750221411
861,Denmark,Europe,2007,78.332,5468120,35278.41874,18.78141167683723,35.31940079204276
862,Djibouti,Africa,1952,34.812,63149,2669.529475,12.650548621686356,19.11855812201437
863,Djibouti,Africa,1957,37.328,71851,2864.969076,12.81893343447345,19.46026115912529
864,Djibouti,Africa,1962,39.693,89898,3020.989263,13.112443798041523,19.719881723646967
865,Djibouti,Africa,1967,42.074,127617,3020.050513,13.574517896038566,19.71835209297584
866,Djibouti,Africa,1972,44.366,178848,3694.212352,14.023311135678666,20.73015850623594
867,Djibouti,Africa,1977,46.519,228694,3081.761022,14.35251380174978,19.818104617971468
868,Djibouti,Africa,1982,48.812,305991,2879.468067,14.74491510475894,19.484858657305395
869,Djibouti,Africa,1987,50.04,311025,2880.102568,14.76698670114808,19.48593281840889
870,Djibouti,Africa,1992,51.604,384156,2377.156192,15.05340559935127,18.56788081895
871,Djibouti,Africa,1997,53.157,417908,1895.016984,15.1680275428533,17.527756773080952
872,Djibouti,Africa,2002,53.373,447416,1908.260867,15.26106143531639,17.559020534784917
873,Djibouti,Africa,2007,54.791,496374,2082.481567,15.402948563963456,17.954918866361094
874,Dominican Republic,Americas,1952,45.928,2491346,1397.717137,17.65310717661676,16.202807684204213
875,Dominican Republic,Americas,1957,49.828,2923186,1544.402995,17.880827326456124,16.628401948004164
876,Dominican Republic,Americas,1962,53.459,3453434,1662.137359,18.119225643976463,16.947150961793465
877,Dominican Republic,Americas,1967,56.751,4049146,1653.723003,18.347702558672918,16.92498113212207
878,Dominican Republic,Americas,1972,59.631,4671329,2189.874499,18.553663779688105,18.185913693406945
879,Dominican Republic,Americas,1977,61.788,5302800,2681.9889,18.736949334150516,19.140929971668168
880,Dominican Republic,Americas,1982,63.727,5968349,2861.092386,18.908367712167525,19.45366747173829
881,Dominican Republic,Americas,1987,66.046,6655297,2899.842175,19.06674290452102,19.51925613737124
882,Dominican Republic,Americas,1992,68.457,7351181,3044.214214,19.21167542585951,19.75760453767773
883,Dominican Republic,Americas,1997,69.957,7992357,3614.101285,19.33381458301449,20.61808971856636
884,Dominican Republic,Americas,2002,70.847,8650322,4563.808154,19.44958580678925,21.836155744293944
885,Dominican Republic,Americas,2007,72.235,9319622,6025.374752,19.55884725016644,23.362270195282385
886,Ecuador,Americas,1952,48.357,3548753,3522.110717,18.15825481067773,20.48692065946945
887,Ecuador,Americas,1957,51.356,4058385,3780.546651,18.350981059759523,20.848774141620854
888,Ecuador,Americas,1962,54.64,4681707,4086.114078,18.55686697326141,21.251890049931276
889,Ecuador,Americas,1967,56.678,5432424,4579.074215,18.771923475697136,21.85400356445344
890,Ecuador,Americas,1972,58.796,6298651,5280.99471,18.986622476285767,22.627399745226622
891,Ecuador,Americas,1977,61.31,7278866,6679.62326,19.19725257612117,23.950307216707746
892,Ecuador,Americas,1982,64.342,8365850,7213.791267,19.40062486984124,24.397099858802385
893,Ecuador,Americas,1987,67.231,9545158,6481.776993,19.59394566240382,23.777541737719304
894,Ecuador,Americas,1992,69.613,10748394,7103.702595,19.768505926384396,24.30724089008652
895,Ecuador,Americas,1997,72.312,11911819,7429.455877,19.92001852405892,24.56999664076912
896,Ecuador,Americas,2002,74.173,12921234,5773.044512,20.040196994249666,23.12174621424669
897,Ecuador,Americas,2007,74.994,13755680,6873.262326,20.13281572511985,24.115473656711607
898,Egypt,Africa,1952,41.893,22223309,1418.822445,20.84738000387929,16.26618327958354
899,Egypt,Africa,1957,44.444,25009741,1458.915272,21.02460204121229,16.38452359185732
900,Egypt,Africa,1962,46.992,28173309,1693.335853,21.203810582035757,17.02857481487453
901,Egypt,Africa,1967,49.293,31681188,1814.880728,21.380868176075538,17.334759396226442
902,Egypt,Africa,1972,51.137,34807417,2024.008147,21.52321897752473,17.825106268207605
903,Egypt,Africa,1977,53.319,38783863,2785.493582,21.68724306934378,19.323631434530306
904,Egypt,Africa,1982,56.006,45681811,3503.729636,21.936263276085054,20.460382813691908
905,Egypt,Africa,1987,59.797,52799062,3885.46071,22.15734131955159,20.990030489033707
906,Egypt,Africa,1992,63.674,59402198,3794.755195,22.33782785524428,20.86808697016989
907,Egypt,Africa,1997,67.217,66134291,4173.181797,22.502703186448656,21.362320336196998
908,Egypt,Africa,2002,69.806,73312559,4754.604414,22.66135517655841,22.05586849149872
909,Egypt,Africa,2007,71.338,80264543,5581.180998,22.801163983201352,22.93315770032176
910,El Salvador,Americas,1952,45.262,2042865,3048.3029,17.371579232313543,19.764221646230748
911,El Salvador,Americas,1957,48.57,2355805,3421.523218,17.57362065749688,20.34031365341089
912,El Salvador,Americas,1962,52.307,2747687,3776.803627,17.792521869803196,20.843676796428216
913,El Salvador,Americas,1967,55.855,3232927,4358.595393,18.02474929138696,21.591469017621897
914,El Salvador,Americas,1972,58.207,3790903,4520.246008,18.25298031923712,21.78496217166557
915,El Salvador,Americas,1977,56.696,4282586,5138.922374,18.42838360550516,22.47781120266419
916,El Salvador,Americas,1982,56.604,4474873,4098.344175,18.49167989317207,21.26751492147946
917,El Salvador,Americas,1987,63.154,4842194,4140.442097,18.605538444473908,21.321014190669924
918,El Salvador,Americas,1992,66.798,5274649,4444.2317,18.72924362502482,21.69467691208149
919,El Salvador,Americas,1997,69.535,5783439,5154.825496,18.8626923074618,22.49471913678713
920,El Salvador,Americas,2002,70.734,6353681,5351.568666,18.999269526961548,22.70051191196433
921,El Salvador,Americas,2007,71.878,6939688,5728.353514,19.127682798210657,23.078271784998
922,Equatorial Guinea,Africa,1952,34.482,216964,375.6431231,14.281845576098478,11.32042588417962
923,Equatorial Guinea,Africa,1957,35.983,232922,426.0964081,14.377120995881077,11.735366059810923
924,Equatorial Guinea,Africa,1962,37.485,249220,582.8419714,14.468063463623505,12.812938149852233
925,Equatorial Guinea,Africa,1967,38.987,259864,915.5960025,14.524373856019771,14.489712961311962
926,Equatorial Guinea,Africa,1972,40.516,277603,672.4122571,14.613397353272251,13.327457635036453
927,Equatorial Guinea,Africa,1977,42.024,192675,958.5668124,14.122823863950542,14.668558427932084
928,Equatorial Guinea,Africa,1982,43.662,285483,927.8253427,14.651175205687585,14.54128464533747
929,Equatorial Guinea,Africa,1987,45.664,341244,966.8968149,14.892571655139642,14.702481957270027
930,Equatorial Guinea,Africa,1992,47.545,387838,1132.055034,15.066377580545314,15.33109986267013
931,Equatorial Guinea,Africa,1997,48.245,439971,2814.480755,15.238166443206495,19.37382207043315
932,Equatorial Guinea,Africa,2002,49.348,495627,7703.4959,15.400888198794195,24.783984242755327
933,Equatorial Guinea,Africa,2007,51.579,551201,12154.08975,15.546462339299392,27.61395674059295
934,Eritrea,Africa,1952,35.928,1438760,328.9405571,16.877546880844534,10.894410173908184
935,Eritrea,Africa,1957,38.047,1542611,344.1618859,16.975432819758478,11.03830146936811
936,Eritrea,Africa,1962,40.158,1666618,380.9958433,17.08421921572406,11.3664945214387
937,Eritrea,Africa,1967,42.189,1820319,468.7949699,17.208580707403797,12.056798649755782
938,Eritrea,Africa,1972,44.142,2260187,514.3242082,17.514813859956913,12.374660809798018
939,Eritrea,Africa,1977,44.535,2512642,505.7538077,17.66521078692331,12.31659867326992
940,Eritrea,Africa,1982,43.89,2637297,524.8758493,17.734110662756784,12.445090154553784
941,Eritrea,Africa,1987,46.453,2915959,521.1341333,17.877294343603353,12.420246097636763
942,Eritrea,Africa,1992,49.991,3668440,582.8585102,18.205837455185268,12.813038833915662
943,Eritrea,Africa,1997,53.378,4058319,913.47079,18.35095766520584,14.480694633182368
944,Eritrea,Africa,2002,55.24,4414865,765.3500015,18.472216379371684,13.806202243568588
945,Eritrea,Africa,2007,58.04,4906585,641.3695236,18.62462524255381,13.155719066337074
946,Estonia,Europe,1973,70.7,1410836,8313.114403,16.850049284322314,25.238977248730556
947,Estonia,Europe,1990,69.9,1569322,10389.81937,16.999569146631668,26.61149357396346
948,Estonia,Europe,1991,69.8,1559547,9409.44704,16.990783210130687,25.993937166831536
949,Estonia,Europe,1992,69.14,1528715,8245.731835,16.962714450988038,25.190026345777586
950,Estonia,Europe,1993,68.2,1491426,7733.482692,16.928019598064015,24.80702783409673
951,Estonia,Europe,1994,66.66,1467535,7733.631213,16.905342783936263,24.807141787970664
952,Estonia,Europe,1995,67.72,1446509,8199.116863,16.885085233765725,25.155974457488504
953,Estonia,Europe,1996,69.94,1427827,8680.183712,16.86684340233672,25.500191913251665
954,Estonia,Europe,1997,70.13,1413351,9689.843315,16.852547550367742,26.17563385623629
955,Estonia,Europe,1998,69.72,1400972,10283.78692,16.84020877530089,26.54701193498692
956,Estonia,Europe,1999,70.49,1389756,10356.41525,16.82893698006244,26.591236594449843
957,Estonia,Europe,2000,70.78,1379835,11244.48624,16.818892370933135,27.11285512460992
958,Estonia,Europe,2001,70.65,1369983,12050.17139,16.808847616495907,27.558259771359413
959,Estonia,Europe,2002,71.21,1360122,13011.43876,16.79872283078602,28.05947546088453
960,Estonia,Europe,2003,71.81,1350722,13770.18991,16.78900444943052,28.434547964899924
961,Estonia,Europe,2004,72.29,1341664,15014.21701,16.779576991649225,29.015132895689995
962,Estonia,Europe,2005,72.96,1332893,16654.0,16.770388847005375,29.72420090371002
963,Estonia,Europe,2007,71.37,1315912,19967.40265,16.752431272835565,31.001208508077333
964,Ethiopia,Africa,1952,34.078,20860941,362.1462796,20.752671266345253,11.201884479317451
965,Ethiopia,Africa,1957,36.667,22815614,378.9041632,20.88679999515185,11.348554400582652
966,Ethiopia,Africa,1962,40.059,25145372,419.4564161,21.032728407450783,11.68308505646073
967,Ethiopia,Africa,1967,42.115,27860297,516.1186438,21.18697924406612,12.386719367893027
968,Ethiopia,Africa,1972,43.515,30770372,566.2439442,21.33680818993016,12.710719634964851
969,Ethiopia,Africa,1977,44.51,34617799,556.8083834,21.51494738170388,12.651536284584752
970,Ethiopia,Africa,1982,44.916,38111756,577.8607471,21.66070715308176,12.782509013219252
971,Ethiopia,Africa,1987,46.684,42999530,573.7413142,21.84409820479141,12.757185202322487
972,Ethiopia,Africa,1992,48.091,52088559,421.3534653,22.136622902987487,11.698089024462035
973,Ethiopia,Africa,1997,49.402,59861301,515.8894013,22.34963775433212,12.385180737694872
974,Ethiopia,Africa,2002,50.725,67946797,530.0535319,22.54429370962752,12.479235705177995
975,Ethiopia,Africa,2007,52.947,76511887,690.8055759,22.727234466072307,13.426239468850422
976,Fiji,Oceania,1962,56.494,421869,2039.393277,15.180881909668496,17.859549966467224
977,Fiji,Oceania,1967,58.607,485000,2170.073285,15.371244036885283,18.144015666909173
978,Fiji,Oceania,1972,60.642,544000,2797.759484,15.528429347587776,19.344920395484365
979,Fiji,Oceania,1977,62.669,599339,3182.5696,15.661411357272044,19.97766796316624
980,Fiji,Oceania,1982,64.683,658906,3209.257468,15.791775096165589,20.019231664760326
981,Fiji,Oceania,1987,66.626,719574,2974.850227,15.913220229154383,19.6442464569018
982,Fiji,Oceania,1992,66.575,750242,3410.28604,15.970856962844476,20.323721792288826
983,Fiji,Oceania,1997,66.836,797890,3643.629208,16.05599504069812,20.65962629391241
984,Fiji,Oceania,2002,67.832,856346,4004.481972,16.153909964785704,21.14662817498606
985,Fiji,Oceania,2007,68.774,918675,4118.158294,16.25137147403128,21.292749854281173
986,Finland,Europe,1950,64.24,4008900,5845.626316,18.333335372305047,23.191781113257072
987,Finland,Europe,1951,65.67,4047300,6282.553916,18.347046622045976,23.59925102167601
988,Finland,Europe,1952,66.55,4090500,6424.519071,18.36232081053519,23.72675468114105
989,Finland,Europe,1953,66.61,4139400,6393.115429,18.379421495438923,23.698745888050663
990,Finland,Europe,1954,67.57,4186900,6874.027206,18.395844825959628,24.11611863580601
991,Finland,Europe,1955,67.37,4234900,7142.394529,18.412257310982568,24.3389492038134
992,Finland,Europe,1956,67.99,4281700,7277.784158,18.428085582235425,24.448829758200045
993,Finland,Europe,1957,67.49,4324000,7545.415386,18.44224727661034,24.66130415967224
994,Finland,Europe,1958,68.63,4359800,7523.807653,18.45412756626292,24.644375675776832
995,Finland,Europe,1959,68.81,4394700,7907.517148,18.465617880223483,24.939370469858464
996,Finland,Europe,1960,69.01,4429600,8562.873298,18.47701946871672,25.41768966705552
997,Finland,Europe,1961,69.04,4461004,9150.501094,18.487204236928086,25.822245972110174
998,Finland,Europe,1962,68.75,4491443,9371.842561,18.4970094691496,25.969240753695143
999,Finland,Europe,1963,69.16,4523309,9612.397646,18.507205124330916,26.12587463944819
1000,Finland,Europe,1964,69.37,4548544,10042.2193,18.515229542315645,26.398093797655985
1001,Finland,Europe,1965,69.13,4563732,10540.93525,18.52003821714516,26.702486816894893
1002,Finland,Europe,1966,69.65,4580869,10753.82335,18.525445244626894,26.82891874593095
1003,Finland,Europe,1967,69.83,4605744,10921.63626,18.53325872118487,26.92717528742425
1004,Finland,Europe,1968,69.79,4626469,11122.84283,18.53973725063351,27.043402352348338
1005,Finland,Europe,1969,69.67,4623785,12201.15061,18.53889984450235,27.639054451148343
1006,Finland,Europe,1970,70.36,4606307,13162.24522,18.53343508780083,28.1353933797648
1007,Finland,Europe,1971,70.18,4612124,13420.39361,18.535256103188303,28.263746379043926
1008,Finland,Europe,1972,70.87,4639657,14358.8759,18.54384502029876,28.71430622722603
1009,Finland,Europe,1973,71.38,4666081,15235.13292,18.552041327003955,29.114170948732088
1010,Finland,Europe,1974,71.3,4690574,15614.72342,18.5595983073016,29.28168893168873
1011,Finland,Europe,1975,71.85,4711439,15724.68289,18.566005597373728,29.329605582685318
1012,Finland,Europe,1976,72.0,4725664,15610.74835,18.570357996512342,29.279951673000447
1013,Finland,Europe,1977,72.52,4738902,15605.42283,18.57439693205856,29.277623660125865
1014,Finland,Europe,1978,73.08,4752528,15886.30722,18.578542761355045,29.399551108024145
1015,Finland,Europe,1979,73.37,4764690,16948.21601,18.582233368025065,29.84544796048761
1016,Finland,Europe,1980,73.66,4779535,17796.77274,18.586725699895634,30.185938002610715
1017,Finland,Europe,1981,73.98,4799964,18051.16806,18.592885621637954,30.28547917871757
1018,Finland,Europe,1982,74.55,4826933,18533.15761,18.600978464088502,30.47103286153577
1019,Finland,Europe,1983,74.46,4855787,18920.89628,18.60958823057591,30.61751669132517
1020,Finland,Europe,1984,74.77,4881788,19387.97098,18.6173040195293,30.790813228583204
1021,Finland,Europe,1985,74.44,4901783,19958.81374,18.62321029375354,30.998125754008186
1022,Finland,Europe,1986,74.8,4917386,20367.54884,18.627802912946706,31.143666273427154
1023,Finland,Europe,1987,74.83,4931729,21141.01223,18.63201213076045,31.412791451435695
1024,Finland,Europe,1988,74.79,4946633,22110.8847,18.63637334387243,31.739327745455896
1025,Finland,Europe,1989,75.01,4962441,23289.79916,18.64098509129797,32.121138065861714
1026,Finland,Europe,1990,75.04,4986431,23180.78249,18.64795649317404,32.08648955998283
1027,Finland,Europe,1991,75.45,5013786,21581.74989,18.655865913693106,31.562635063919924
1028,Finland,Europe,1992,75.7,5041039,20647.16499,18.663704065509396,31.24188846518605
1029,Finland,Europe,1993,75.94,5064846,20294.8084,18.67051734979013,31.11793740551741
1030,Finland,Europe,1994,76.64,5086044,21005.54254,18.676557710947822,31.36623127966985
1031,Finland,Europe,1995,76.66,5104654,21650.14541,18.681840400130387,31.58566820404976
1032,Finland,Europe,1996,76.94,5120310,22402.49628,18.68627001881658,31.83526145233923
1033,Finland,Europe,1997,77.13,5134406,23723.9502,18.690246964526523,32.25784725298062
1034,Finland,Europe,1998,77.34,5146983,25004.32237,18.693786364009497,32.64967390748212
1035,Finland,Europe,1999,77.53,5158097,25915.26438,18.69690702921437,32.91876870491787
1036,Finland,Europe,2000,77.76,5168595,27171.96611,18.699848707826952,33.277829059218995
1037,Finland,Europe,2001,78.23,5180309,27825.5291,18.70312424908332,33.45933023074223
