country,continent,year,lifeExp,pop,gdpPercap,cluster
45,3,-1.5531091815984044,0.5190490084388557,-0.2619223331132813,-0.09163311599730098,2
45,3,-1.4940400760107437,0.567474553715545,-0.2616065017254617,-0.08868509207243316,2
45,3,-1.4349709704230833,0.5785189763225087,-0.26134358645107403,-0.08336468086167788,2
45,3,-1.3759018648354229,0.5581292730481139,-0.26113915740732174,-0.0188401377048034,2
45,3,-1.3168327592477624,0.5946608247480714,-0.2608778691431138,-0.0028875068247526067,2
45,3,-1.257763653660102,0.5929616828085388,-0.26057635544487534,0.06354896392286231,2
45,3,-1.1986945480724416,0.5921121118387719,-0.2602474696930259,0.0849628759712236,2
45,3,-1.139625442484781,0.6142009570527005,-0.2599716723262745,0.14626309017953862,2
45,3,-1.0805563368971205,0.6040061054155025,-0.2596167735528464,0.19965113263072043,2
45,3,-1.02148723130946,0.611652244143401,-0.2592657221799609,0.19772641395528798,2
45,3,-0.9624181257217996,0.6184488119015326,-0.2589155130241096,0.29922202679717314,2
45,3,-0.9033490201341392,0.6082539602643358,-0.25855250791172746,0.3474921627252585,2
45,3,-0.8442799145464788,0.6150505280224674,-0.25817542437596713,0.3728011316072143,2
45,3,-0.7852108089588182,0.6558299345712569,-0.25778015660878684,0.40672750878878156,2
45,3,-0.7261417033711578,0.6736709249363535,-0.25750739313748816,0.4557929528403893,2
45,3,-0.6670725977834974,0.6813170636642519,-0.2572835643900052,0.5408475757632023,2
45,3,-0.6080034921958368,0.6915119153014487,-0.2569192098162388,0.5598494296890739,2
45,3,-0.5489343866081764,0.6966093411200478,-0.25659027621114877,0.5902560425732377,2
45,3,-0.48986528102051596,0.6991580540293473,-0.2563177998592935,0.664396254616841,2
45,3,-0.4307961754328555,0.7195477573037421,-0.2560281441940705,0.7143000372676683,2
45,3,-0.371727069845195,0.7305921799107069,-0.2558038464848299,0.690492007164914,2
45,3,-0.31265796425753456,0.7535305960944012,-0.2556644595656722,0.6745431713838566,2
45,3,-0.2535888586698741,0.725494754092108,-0.25554257736191816,0.7781620910888987,2
45,3,-0.19451975308221361,0.8028057123408562,-0.25539114099678273,0.8013412924662959,2
45,3,-0.13545064749455316,0.7824160090664615,-0.2552396567784067,0.8222134158656783,2
45,3,-0.0763815419068927,0.7671237316106645,-0.25511951643260977,0.8820117649528264,2
45,3,-0.017312436319232228,0.7577784509432334,-0.255059920006793,0.8714502780465013,2
45,3,0.041756669268428234,0.7688228735501983,-0.2550738452998014,0.8553687624728463,2
45,3,0.10082577485608869,0.7977082865222572,-0.2551098500780129,0.912637715029085,2
45,3,0.15989488044374917,0.7866638639152935,-0.2551434717648435,0.9620329412190584,2
45,3,0.21896398603140962,0.799407428461791,-0.25516910196049747,1.0490373864206586,2
45,3,0.2780330916190701,0.7883630058548261,-0.25514927157760164,1.1358553052338616,2
45,3,0.33710219720673057,0.8028057123408562,-0.2550837796325456,1.2105289618110169,2
45,3,0.396171302794391,0.8121509930082873,-0.2550216661262744,1.2142165963391103,2
45,3,0.4552404083820515,0.8197971317361858,-0.25499781607116995,1.2388588330104924,2
45,3,0.5143095139697119,0.8223458446454853,-0.25496836718691784,1.2433951568876322,2
45,3,0.5733786195573725,0.8223458446454853,-0.2548883469980221,1.2668196171972583,2
45,3,0.6324477251450329,0.8537799705268451,-0.25476011945456734,1.2902797227586478,2
45,3,0.6915168307326933,0.8571782544059102,-0.25459702604002693,1.3277497045674096,2
45,3,0.7505859363203538,0.8503816866477786,-0.25443439201659607,1.3180661100945499,2
45,3,0.8096550419080143,0.8724705318617072,-0.25426961416798727,1.437815000183759,2
45,3,0.8687241474956747,0.8597269673152097,-0.2540111205330291,1.4994514263817473,2
45,3,0.9277932530833352,0.8920106641663351,-0.25372914052759493,1.5558024083589634,2
45,3,0.9868623586709957,0.9234447900476949,-0.2535225293760722,1.626642853084983,2
45,3,1.0459314642586561,0.957427628838354,-0.253339691714469,1.6736621748806368,2
45,3,1.1050005698463166,0.9701711933848503,-0.2531734782686429,1.7329725977495105,2
45,3,1.164069675433977,0.9905608966592463,-0.2530080783279066,1.821272080455446,2
45,3,1.2231387810216374,1.0041540321755096,-0.25283188269609574,1.8315958423256435,2
45,3,1.282207886609298,1.0143488838127075,-0.252651313278096,1.8344455825115846,2
45,3,1.3412769921969585,1.065323141998695,-0.25246521202548533,1.8351764434498619,2
45,3,1.400346097784619,1.0483317226033655,-0.25228093876666474,1.8847135688662409,2
45,3,1.4594152033722794,1.1111999743660836,-0.2520996419794082,1.9628402684871962,2
45,3,1.5184843089599398,1.1111999743660836,-0.2519242502820391,2.0595036435370675,2
45,3,1.5775534145476002,1.1122194595298034,-0.2517571563365863,2.108206348613596,2
46,0,-1.6712473927737252,-2.585113400893864,-0.3034862318533922,-0.7604529657493492,2
46,0,-1.3759018648354229,-2.3713613449006203,-0.303402948073489,-0.7432598124576857,2
46,0,-1.0805563368971205,-2.170437810550851,-0.30323022658694415,-0.7295344518963682,2
46,0,-0.7852108089588182,-1.9681549626494552,-0.30286923131066634,-0.7296170353265939,2
46,0,-0.48986528102051596,-1.7734332963789807,-0.30237891743704864,-0.6703098745362032,2
46,0,-0.19451975308221361,-1.5905206665882603,-0.3019018589110712,-0.7241882571490147,2
46,0,0.10082577485608869,-1.3957140432208093,-0.30116207652366844,-0.7419843116197697,2
46,0,0.396171302794391,-1.2913867281334868,-0.3011138978810538,-0.7419284934902765,2
46,0,0.6915168307326933,-1.1585138284620113,-0.30041398681370124,-0.7861735395086351,2
46,0,0.9868623586709957,-1.0265754568572791,-0.30009095829849863,-0.8285881436556487,2
46,0,1.282207886609298,-1.0082247239103233,-0.29980854761389925,-0.827423056797966,2
46,0,1.5775534145476002,-0.8877555603974382,-0.2993399878234486,-0.8120965662282225,2
47,1,-1.6712473927737252,-1.6407303109014586,-0.28024681281068475,-0.8723364549377202,2
47,1,-1.3759018648354229,-1.3093976326925356,-0.2761138241283814,-0.8594322511355788,2
47,1,-1.0805563368971205,-1.000918413570331,-0.2710390071063039,-0.8490749593810355,2
47,1,-0.7852108089588182,-0.7212396503232104,-0.2653376571759773,-0.8498151845545335,2
47,1,-0.48986528102051596,-0.47656321103046745,-0.25938296261937877,-0.8026490277924619,2
47,1,-0.19451975308221361,-0.29331075285184066,-0.2533393758830812,-0.7593568889928735,2
47,1,0.10082577485608869,-0.12857894181412252,-0.2469696406002953,-0.7436008514543537,2
47,1,0.396171302794391,0.06843656607472219,-0.24039510301848058,-0.7401919667713738,2
47,1,0.6915168307326933,0.27326812688541646,-0.23373504212510354,-0.7274913135523927,2
47,1,0.9868623586709957,0.4007037723503867,-0.22759857224884267,-0.6773573810202639,2
47,1,1.282207886609298,0.47631558865960233,-0.22130142076136658,-0.5938100564385745,2
47,1,1.5775534145476002,0.5942360392631886,-0.2148957859774985,-0.46523356305231756,2
48,1,-1.6712473927737252,-1.4343695223451833,-0.2701267424985592,-0.6854499473625949,2
48,1,-1.3759018648354229,-1.1795831885122194,-0.26524923395803596,-0.6627148997744847,2
48,1,-1.0805563368971205,-0.9005840820409116,-0.2592836384332336,-0.6358336147817354,2
48,1,-0.7852108089588182,-0.7274415184025057,-0.25209879019172593,-0.5924670751513129,2
48,1,-0.48986528102051596,-0.5475023870059675,-0.24380843638636854,-0.5307179382960071,2
48,1,-0.19451975308221361,-0.33392024520667735,-0.23442714354359362,-0.4076782117758575,2
48,1,0.10082577485608869,-0.07633032717348459,-0.22402400217214877,-0.36068654590639326,2
48,1,0.396171302794391,0.1691107259920476,-0.21273726028406584,-0.4250830835587998,2
48,1,0.6915168307326933,0.37147853099042066,-0.2012215119278694,-0.3703712331636686,2
48,1,0.9868623586709957,0.6007777357303902,-0.19008678064380888,-0.34171416425833184,2
48,1,1.282207886609298,0.7588828932039302,-0.18042602487605422,-0.48743148238005013,2
48,1,1.5775534145476002,0.828632669821757,-0.17243983583846334,-0.3906434546030133,2
49,0,-1.6712473927737252,-1.983532197202228,-0.09139913830478633,-0.8704797851847371,2
49,0,-1.3759018648354229,-1.766806642814802,-0.06473117813433499,-0.8669527511702378,2
49,0,-1.0805563368971205,-1.5503359597183064,-0.034453782016104065,-0.8463303749310752,2
49,0,-0.7852108089588182,-1.354849679575042,-0.0008811064744929054,-0.8356378660587762,2
49,0,-0.48986528102051596,-1.1981887927501051,0.02903893121374421,-0.8172405721942796,2
49,0,-0.19451975308221361,-1.0128124071470617,0.06709609663100562,-0.7502514065065942,2
49,0,0.10082577485608869,-0.7845326875708121,0.13311392965971203,-0.6870669622443408,2
49,0,0.396171302794391,-0.46246033293234434,0.20123063453214565,-0.6534854320023027,2
49,0,0.6915168307326933,-0.13308166795388457,0.2644269256485531,-0.6614649500519445,2
49,0,0.9868623586709957,0.16792132663437492,0.3288574188340226,-0.6281741198182634,2
49,0,1.282207886609298,0.3878752507069133,0.3975580959425346,-0.577025385732784,2
49,0,1.5775534145476002,0.5180295232751359,0.46409308851282344,-0.5043100412309723,2
50,1,-1.6712473927737252,-1.697311737487905,-0.2845390666482821,-0.7271316249079224,2
50,1,-1.3759018648354229,-1.4162736606891575,-0.2815440280269409,-0.694298800310939,2
50,1,-1.0805563368971205,-1.0987889892874283,-0.2777934633020466,-0.6630441799463492,2
50,1,-0.7852108089588182,-0.797361209214286,-0.2731494020103625,-0.6118629711970248,2
50,1,-0.48986528102051596,-0.5975421171252124,-0.2678092100573316,-0.5976422923317077,2
50,1,-0.19451975308221361,-0.725912290656926,-0.26310348507983783,-0.5432162827402978,2
50,1,0.10082577485608869,-0.7337283435787774,-0.26126317386560555,-0.6347577123985081,2
50,1,0.396171302794391,-0.17725935838174056,-0.25774767382908204,-0.6310542867749237,2
50,1,0.6915168307326933,0.13232430300116016,-0.2536087991981876,-0.6043293999757913,2
50,1,0.9868623586709957,0.364851877426242,-0.2487393491433777,-0.5418172581159995,2
50,1,1.282207886609298,0.4667154367012413,-0.2432817636205591,-0.5245094276477116,2
50,1,1.5775534145476002,0.5639063556425257,-0.23767329683019575,-0.4913630252988848,2
51,0,-1.6712473927737252,-2.6131492428961574,-0.3020141226134689,-0.9622500400376435,2
51,0,-1.3759018648354229,-2.4856286403342107,-0.30186139421083785,-0.9578115789548614,2
51,0,-1.0805563368971205,-2.358023080675287,-0.30170541178784743,-0.9440224058097266,2
51,0,-0.7852108089588182,-2.2304175210163635,-0.30160354180930343,-0.9147494691282743,2
51,0,-0.48986528102051596,-2.1005181197390708,-0.3014337680823782,-0.9361427558076872,2
51,0,-0.19451975308221361,-1.9724028174982873,-0.3022465840855522,-0.9109692540751457,2
51,0,0.10082577485608869,-1.83324309265054,-0.30135835137522615,-0.9136736333220269,2
51,0,0.396171302794391,-1.663158984503293,-0.3008246824656441,-0.9102364496221607,2
51,0,0.6915168307326933,-1.5033546850902204,-0.3003787476873391,-0.8957072008730065,2
51,0,0.9868623586709957,-1.4438847172065679,-0.29987980108912093,-0.7477013557168315,2
51,0,1.282207886609298,-1.3501770392413264,-0.2993471370975911,-0.31760639848628647,2
51,0,1.5775534145476002,-1.1606377558864274,-0.29881525789920665,0.07391989357764954,2
52,0,-1.6712473927737252,-2.4903012806679263,-0.29032074302824423,-0.9663585440063558,2
52,0,-1.3759018648354229,-2.310277192174412,-0.289326821650776,-0.9650194978866229,2
52,0,-1.0805563368971205,-2.13093276045671,-0.2881399942898868,-0.9617791521599817,2
52,0,-0.7852108089588182,-1.9583848964971406,-0.28666897610384867,-0.9540553140289982,2
52,0,-0.48986528102051596,-1.7924636861017493,-0.28245915425847223,-0.950050029688776,2
52,0,-0.19451975308221361,-1.7590755469899275,-0.28004299628841184,-0.9508039823616913,2
52,0,0.10082577485608869,-1.8138728745398645,-0.2788499671475436,-0.949121783918816,2
52,0,0.396171302794391,-1.5961278349887185,-0.27618299120231393,-0.9494509490237012,2
52,0,0.6915168307326933,-1.2955496258853425,-0.26898126033753006,-0.9440209508634301,2
52,0,0.9868623586709957,-1.00779993842544,-0.2652498656208116,-0.9149364276776313,2
52,0,1.282207886609298,-0.8496098238549233,-0.2618374893177352,-0.9279668647504258,2
52,0,1.5775534145476002,-0.6117299523203126,-0.25713141022626107,-0.9388736377421922,2
53,3,-0.4307961754328555,0.463826895404036,-0.2905879938062283,-0.2639772244709677,2
53,3,0.5733786195573725,0.3958612178227188,-0.2890711800689563,-0.08128596509211684,2
53,3,0.6324477251450329,0.38736550812505344,-0.2891647331542877,-0.1675309823063885,2
53,3,0.6915168307326933,0.3312938241204668,-0.2894598153769924,-0.2699049833022495,2
53,3,0.7505859363203538,0.25143415296241906,-0.28981669527458037,-0.31496840951709476,2
53,3,0.8096550419080143,0.12060022361838248,-0.29004534762871365,-0.3149553438727373,2
53,3,0.8687241474956747,0.21065474641362825,-0.2902465800759953,-0.27400578147816584,2
53,3,0.9277932530833352,0.39925950170178404,-0.29042537892409365,-0.2316855145717952,2
53,3,0.9868623586709957,0.4154013501273467,-0.2905639236262172,-0.14286404626159752,2
53,3,1.0459314642586561,0.38056894036692185,-0.290682398679242,-0.09061381961808179,2
53,3,1.1050005698463166,0.4459859050389395,-0.2907897430685082,-0.08422458220346221,2
53,3,1.164069675433977,0.4706234631621676,-0.29088469346846446,-0.006099470471631439,2
53,3,1.2231387810216374,0.45957904055520393,-0.29097898349370077,0.06477801913584552,2
53,3,1.282207886609298,0.5071550148621251,-0.29107335965477016,0.14934234060457527,2
53,3,1.3412769921969585,0.5581292730481139,-0.29116332374705817,0.21609096660169863,2
53,3,1.400346097784619,0.5989086795969046,-0.29125001467769057,0.3255301412615144,2
53,3,1.4594152033722794,0.6558299345712569,-0.2913339588323138,0.4697846330220273,2
53,3,1.5775534145476002,0.5207481503783895,-0.29149647800796724,0.7612702858117825,2
54,0,-1.6712473927737252,-2.6474719100747226,-0.10443788303693749,-0.9634373802596956,2
54,0,-1.3759018648354229,-2.4275179860021843,-0.08573039557259003,-0.9619631608072179,2
54,0,-1.0805563368971205,-2.1393435130573986,-0.06343310155974838,-0.958395710316813,2
54,0,-0.7852108089588182,-1.9646717216734124,-0.03744950972410962,-0.9498921701445232,2
54,0,-0.48986528102051596,-1.845731785906107,-0.009598205908683228,-0.9454825624234765,2
54,0,-0.19451975308221361,-1.7611994744143435,0.02722416405933289,-0.946312624715853,2
54,0,0.10082577485608869,-1.7267068930418252,0.06066359703787665,-0.9444606125627687,2
54,0,0.396171302794391,-1.5765027455871137,0.10744276206116364,-0.9448230060641983,2
54,0,0.6915168307326933,-1.4569681101409713,0.19443066033396456,-0.9582288236800692,2
54,0,0.9868623586709957,-1.3455893560045873,0.2688208389104359,-0.9499123369961914,2
54,0,1.282207886609298,-1.2331911167044836,0.3462042759676989,-0.948666294395803,2
54,0,1.5775534145476002,-1.0444164472223743,0.42817773843738455,-0.9345246643459122,2
55,5,-1.0805563368971205,-0.7430736242462085,-0.3000530489613122,-0.8158871162050702,1
55,5,-0.7852108089588182,-0.5635592783345539,-0.2994488443751171,-0.8043909741836799,1
55,5,-0.48986528102051596,-0.3906715859870773,-0.29888417613628815,-0.7491723542967684,1
55,5,-0.19451975308221361,-0.21846355041541482,-0.29835454604021094,-0.715319955505948,1
55,5,0.10082577485608869,-0.04735995710444734,-0.29778445124390035,-0.7129721784781404,1
55,5,0.396171302794391,0.11771168232117718,-0.29720381916401434,-0.7335933811748697,1
55,5,0.6915168307326933,0.11337887037536802,-0.29691030652760064,-0.6952873539251051,1
55,5,0.9868623586709957,0.13555267268627247,-0.29645428428618165,-0.6747597595355401,1
55,5,1.282207886609298,0.22016994127501224,-0.29589482247992765,-0.64301492964729,1
55,5,1.5775534145476002,0.30019952662701416,-0.2952982935535214,-0.6330146307325449,1
56,3,-1.789385603949046,-0.08499595106510288,-0.26572283748004355,-0.4810463379365887,1
56,3,-1.7303164983613857,0.03649269761150259,-0.26535532459239897,-0.4426090756534004,1
56,3,-1.6712473927737252,0.11125494295095137,-0.2649418725937988,-0.43012016010352794,1
56,3,-1.6121782871860648,0.11635236876955038,-0.26447386790093885,-0.43288279177111155,1
56,3,-1.5531091815984044,0.19791118186713075,-0.26401926211544097,-0.3905761668116832,1
56,3,-1.4940400760107437,0.18091976247180236,-0.26355987100588524,-0.366967438083198,1
56,3,-1.4349709704230833,0.23359316259732255,-0.26311196467406833,-0.3550569827118812,1
56,3,-1.3759018648354229,0.19111461410899916,-0.26270712625877235,-0.3315130095094382,1
56,3,-1.3168327592477624,0.28796570466237653,-0.26236449705622866,-0.33341387844210824,1
56,3,-1.257763653660102,0.30325798211817356,-0.2620304814369892,-0.2996583031480213,1
56,3,-1.1986945480724416,0.3202494015135031,-0.2616964658177497,-0.2420055107255456,1
56,3,-1.139625442484781,0.32279811442280265,-0.2613959091843228,-0.19031089651544808,1
56,3,-1.0805563368971205,0.29816055629957455,-0.26110458822632765,-0.17083911212548356,1
56,3,-1.02148723130946,0.33299296605999945,-0.26079960995347135,-0.14967707316136308,1
56,3,-0.9624181257217996,0.3508339564250959,-0.2605580946482705,-0.11186493300406507,1
56,3,-0.9033490201341392,0.3304442531506999,-0.2604127356446886,-0.06799204473845906,1
56,3,-0.8442799145464788,0.3746219435785571,-0.26024872344792904,-0.04926391738585049,1
56,3,-0.7852108089588182,0.3899142210343529,-0.2600106535760499,-0.034501130974154325,1
56,3,-0.7261417033711578,0.3865159371552877,-0.25981230189385107,-0.016800647635059493,1
56,3,-0.6670725977834974,0.37632108551808974,-0.25983798951339376,0.07805991727743974,1
56,3,-0.6080034921958368,0.43494148243197583,-0.26000526530116075,0.16260904075585708,1
56,3,-0.5489343866081764,0.41964920497618,-0.25994959284107144,0.18531879261042683,1
56,3,-0.48986528102051596,0.4782696018900661,-0.25968608418650063,0.2678786719333562,1
56,3,-0.4307961754328555,0.5215977213481552,-0.2594331893806902,0.34496448868016955,1
56,3,-0.371727069845195,0.5148011535900235,-0.25919877549639125,0.37835770899563276,1
56,3,-0.31265796425753456,0.561527556927179,-0.2589990839234563,0.3880310301337581,1
56,3,-0.2535888586698741,0.5742711214736765,-0.2588629414540098,0.37800801534344863,1
56,3,-0.19451975308221361,0.6184488119015326,-0.25873624521425354,0.3775395203135298,1
56,3,-0.13545064749455316,0.666024786208455,-0.2586058355630284,0.40224939666302884,1
56,3,-0.0763815419068927,0.690662344331683,-0.2584894373406447,0.4956673146019575,1
56,3,-0.017312436319232228,0.7152999024549099,-0.2583473610693665,0.5703162898399021,1
56,3,0.041756669268428234,0.7424861734874375,-0.25815184229900995,0.5926958777589432,1
56,3,0.10082577485608869,0.7909117187641257,-0.2578937314899764,0.63509731623778,1
56,3,0.15989488044374917,0.7832655800362271,-0.25761758000924473,0.6692073448926983,1
56,3,0.21896398603140962,0.8096022800989878,-0.2573687335875872,0.7102966987118239,1
56,3,0.2780330916190701,0.7815664380966946,-0.2571773684785129,0.7605147048267482,1
56,3,0.33710219720673057,0.8121509930082873,-0.25702803765596294,0.7964718250522618,1
56,3,0.396171302794391,0.8146997059175868,-0.2568907658500388,0.864514711763639,1
56,3,0.4552404083820515,0.8113014220385216,-0.25674812491052174,0.9498360384791718,1
56,3,0.5143095139697119,0.8299919833733839,-0.25659683210510803,1.0535471437251285,1
56,3,0.5733786195573725,0.8325406962826833,-0.25636723225681135,1.0439567623026005,1
56,3,0.6324477251450329,0.8673731060431082,-0.25610542717760515,0.9032871514893479,1
56,3,0.6915168307326933,0.88861238028727,-0.25584459830450673,0.8210701321772074,1
56,3,0.7505859363203538,0.9090020835616647,-0.2556167498848152,0.7900727251307315,1
56,3,0.8096550419080143,0.9684720514453177,-0.25541387128605764,0.852597213290317,1
56,3,0.8687241474956747,0.9701711933848503,-0.25523576152462363,0.9093040214266902,1
56,3,0.9277932530833352,0.9939591805383114,-0.2550859234577235,0.9754896039332079,1
56,3,0.9868623586709957,1.010101028963874,-0.254951015601884,1.0917401473142792,1
56,3,1.0459314642586561,1.0279420193289708,-0.25483064556053225,1.2043766594466896,1
56,3,1.1050005698463166,1.0440838677545334,-0.25472427737737385,1.2845137736119303,1
56,3,1.164069675433977,1.0636240000591626,-0.25462380471345475,1.3950679569771984,1
56,3,1.2231387810216374,1.1035538356381864,-0.25451169414142694,1.452563002072117,1
56,3,1.282207886609298,1.115447829214917,-0.2543898597909135,1.485909682720904,1
56,3,1.3412769921969585,1.1375366744288444,-0.25428107980442993,1.5250955181637718,1
56,3,1.400346097784619,1.1655725164311377,-0.25418434926392414,1.6131883588731557,1
56,3,1.4594152033722794,1.1766169390381025,-0.25409888337625053,1.6851136221777725,1
56,3,1.5184843089599398,1.2105997778287605,-0.25402298813669266,1.8112363036111043,1
56,3,1.5775534145476002,1.1955623716638948,-0.25395515138284824,1.9259875524039842,1
57,3,-1.789385603949046,0.09766180743468818,0.0962369017203069,-0.41504114623248534,1
57,3,-1.7303164983613857,0.07472339125099388,0.0993651733340674,-0.38708111015702784,1
57,3,-1.6712473927737252,0.18431804635086757,0.10227592325745324,-0.3768717493202994,1
57,3,-1.6121782871860648,0.17837104956250285,0.1050713085884519,-0.3644294731090354,1
57,3,-1.5531091815984044,0.25228372393218473,0.10798804973755821,-0.3367525709481934,1
57,3,-1.4940400760107437,0.27437256914611335,0.11154032977479056,-0.3045618592426187,1
57,3,-1.4349709704230833,0.27692128205541283,0.11551603442595969,-0.2717976653249147,1
57,3,-1.3759018648354229,0.31345283375537153,0.11999306876672777,-0.23321171917416017,1
57,3,-1.3168327592477624,0.4179500630366462,0.12456773328892456,-0.21628440227428739,1
57,3,-1.257763653660102,0.4204987759459457,0.1288829183994073,-0.19997582884852463,1
57,3,-1.1986945480724416,0.4383397663110422,0.13300089073481697,-0.14716614936717384,1
57,3,-1.139625442484781,0.4876148825574972,0.1379680571068886,-0.109358636081261,1
57,3,-1.0805563368971205,0.44768504697847333,0.1469166130951101,-0.06627217343696712,1
57,3,-1.02148723130946,0.43494148243197583,0.15346293640627962,-0.03276520219887354,1
57,3,-0.9624181257217996,0.5165002955295562,0.1585545212038559,0.020031538493306317,1
57,3,-0.9033490201341392,0.5020575890435273,0.16260290535681599,0.0591286993456726,1
57,3,-0.8442799145464788,0.5368899988039522,0.16672785469470205,0.10532637957013018,1
57,3,-0.7852108089588182,0.5360404278341853,0.1703168477381064,0.14832880989035432,1
57,3,-0.7261417033711578,0.5351908568644196,0.1738101343003533,0.18856525611757918,1
57,3,-0.6670725977834974,0.5122524406807241,0.1778202358608504,0.26176528296932267,1
57,3,-0.6080034921958368,0.5878642569899398,0.1819738971430837,0.32246565072774086,1
57,3,-0.5489343866081764,0.5853155440806402,0.1867400799047247,0.37306496488347246,1
57,3,-0.48986528102051596,0.606554818324802,0.19101815961246266,0.4216809800109753,1
57,3,-0.4307961754328555,0.6201479538410664,0.19508568506165425,0.4873343935735425,1
57,3,-0.371727069845195,0.6498829377828923,0.198397129309702,0.5237095201128366,1
57,3,-0.31265796425753456,0.6575290765107907,0.20084173124596236,0.5125600136715115,1
57,3,-0.2535888586698741,0.6779187797851856,0.20270978776908216,0.5705416926804808,1
57,3,-0.19451975308221361,0.72974260894094,0.20473308020463932,0.6139381464705457,1
57,3,-0.13545064749455316,0.739937460578138,0.2067967990578374,0.660855187093378,1
57,3,-0.0763815419068927,0.7662741606408987,0.20894898898221742,0.7121535269898044,1
57,3,-0.017312436319232228,0.773920299368796,0.21147774562735955,0.734229190291275,1
57,3,0.041756669268428234,0.7875134348850604,0.2141339928760515,0.7496979047029851,1
57,3,0.10082577485608869,0.8197971317361858,0.21687388758927506,0.7899925881933892,1
57,3,0.15989488044374917,0.8180979897966533,0.21894349239106434,0.8207242186688279,1
57,3,0.21896398603140962,0.8605765382849766,0.2217830079805247,0.8422868890967826,1
57,3,0.2780330916190701,0.8690722479826408,0.22393376230768736,0.8719395159227723,1
57,3,0.33710219720673057,0.892860235136102,0.22600233347948012,0.9098391462196482,1
57,3,0.396171302794391,0.9429849223523239,0.22832550303244792,0.9459263510727083,1
57,3,0.4552404083820515,0.9625250546569518,0.23065464466983995,1.0271824133159773,1
57,3,0.5143095139697119,0.9735694772639167,0.2358530570416842,1.0869573584129495,1
57,3,0.5733786195573725,0.9982070353871436,0.23890165300988112,1.132065521490492,1
57,3,0.6324477251450329,1.0134993128429406,0.2419670071829287,1.1497163430473964,1
57,3,0.6915168307326933,1.0381368709661676,0.24501746942750818,1.1779388579868704,1
57,3,0.7505859363203538,1.0423847258150007,0.24773658626367248,1.1454103352300926,1
57,3,0.8096550419080143,1.0797658484847252,0.2501154474180258,1.1818114459694247,1
57,3,0.8687241474956747,1.089960700121922,0.2524399664323779,1.2228530813011391,1
57,3,0.9277932530833352,1.1078016904870185,0.25472429829529203,1.2397837172851547,1
57,3,0.9868623586709957,1.1383862453986113,0.2569735920154544,1.2822722978875376,1
57,3,1.0459314642586561,1.1528289518846413,0.25929793875814044,1.353945334901552,1
57,3,1.1050005698463166,1.163873374491605,0.26168905034208195,1.4209531052835023,1
57,3,1.164069675433977,1.1902100745543658,0.2642300574168122,1.5069377755398539,1
57,3,1.2231387810216374,1.2063519229799284,0.2668764947511855,1.5407276479194536,1
57,3,1.282207886609298,1.219095487526426,0.26943081459744483,1.5493761392586411,1
57,3,1.3412769921969585,1.219095487526426,0.2718760577671289,1.5532965768064342,1
57,3,1.400346097784619,1.2981055877147067,0.2742082715825661,1.5968865577725158,1
57,3,1.4594152033722794,1.2964064457751743,0.2764283269727349,1.6125369724453447,1
57,3,1.5775534145476002,1.3097447100005075,0.2805220568564674,1.6852030630017518,1
58,1,1.282207886609298,0.8412063201743004,-0.30234556372836524,-0.21500035973651402,1
59,5,-0.7852108089588182,-0.5139443337001919,-0.30310716719347186,0.2577748516208102,1
59,5,-0.48986528102051596,-0.36654377044570974,-0.30290384834490097,0.2862014468210302,1
59,5,-0.19451975308221361,-0.2390231678837631,-0.3027683662501745,0.47225723766473326,1
59,5,0.10082577485608869,0.08440850030633078,-0.30255532362311804,0.7354140775545238,1
59,5,0.396171302794391,0.2523686810291618,-0.30231200903607147,1.0680280679410563,1
59,5,0.6915168307326933,0.4198191191701329,-0.3020599660179433,1.1178898854534327,1
59,5,0.9868623586709957,0.5590638011148567,-0.30183413700500417,0.9958607681074584,1
59,5,1.282207886609298,0.6600777894200903,-0.3016228458065529,1.2237310766614895,1
59,5,1.5775534145476002,0.7490278699546392,-0.301423910314819,1.3594287523878894,1
60,0,-1.6712473927737252,-2.398972401418031,-0.30006421790766324,-0.6175915928971953,1
60,0,-1.3759018648354229,-2.2293980358526437,-0.29992829556312345,-0.5575314132974349,1
60,0,-1.0805563368971205,-2.1028119613574403,-0.2997296376201849,-0.4119152839160094,1
60,0,-0.7852108089588182,-1.7537232498803987,-0.29941052350006164,-0.2599615290587258,1
60,0,-0.48986528102051596,-1.40607880905196,-0.29894182014988924,0.0077527437807298335,1
60,0,-0.19451975308221361,-1.0577547114477082,-0.297330218713679,0.9176989730578436,1
60,0,0.10082577485608869,-0.7371266274578432,-0.2968755459336443,0.33425208896740055,1
60,0,0.396171302794391,-0.42907219382052214,-0.29566463882209587,0.04843613725049702,1
60,0,0.6915168307326933,-0.32916264777598536,-0.2946564476082871,0.1942711364303934,1
60,0,0.9868623586709957,-0.40604882053985075,-0.2933122500804307,0.29989737671515,1
60,0,1.282207886609298,-0.7203900793534435,-0.29165542733187355,0.10626041554039445,1
60,0,1.5775534145476002,-0.7225989638748366,-0.29016658859904393,0.16650084703526039,1
61,0,-1.6712473927737252,-2.9939269515454883,-0.3013694820389848,-0.9526094385645384,1
61,0,-1.3759018648354229,-2.818490546288713,-0.30099785377265037,-0.949469196306557,1
61,0,-1.0805563368971205,-2.6629341017244723,-0.3005109949030024,-0.9425437507363323,1
61,0,-0.7852108089588182,-2.4963332345532683,-0.29988341879410874,-0.930655903440063,1
